CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Tenure Months,Monthly Charges,Total Charges,Avg Monthly Spend,Churn Score,Churn Label,Churn Value,CLTV,Customer Tenure Group,High Value Customer,Service Utilization,Churn Reason,Churn Reason Cleaned,Churn Reason Grouped,Streaming Services,Electronic Check User,Autopay User,Support Score
6172-FECYY,1,United States,California,Antioch,94509,"37.980057, -121.801599",37.980057,-121.801599,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,49,84.5,4254.85,86.83367346938776,85,Yes,1,4639,Long Term,No,Few,Competitor offered more data,Competitor offered more data,Competition,Yes,1,0,0
1965-AKTSX,1,United States,California,Byron,94514,"37.83323, -121.601461",37.83323,-121.601461,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,14,78.95,1101.85,78.70357142857142,88,Yes,1,5203,Medium Term,No,Few,Competitor made better offer,Competitor made better offer,Competition,No,1,0,0
4786-UKSNZ,1,United States,California,Clayton,94517,"37.881842, -121.848111",37.881842,-121.848111,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,20.2,20.2,20.2,99,Yes,1,5418,Short Term,Yes,Few,Competitor made better offer,Competitor made better offer,Competition,No,0,0,0
7248-VZQLC,1,United States,California,Concord,94521,"37.971421, -121.971504",37.971421,-121.971504,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47,85.2,3969.35,84.45425531914893,72,Yes,1,4661,Medium Term,No,Few,Price too high,Price too high,Pricing,No,0,1,1
0011-IGKFF,1,United States,California,Martinez,94553,"38.014457, -122.115432",38.014457,-122.115432,Male,Yes,Yes,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,13,98.0,1237.85,95.21923076923076,99,Yes,1,3714,Medium Term,No,Multiple,Product dissatisfaction,Product dissatisfaction,Service Issues,Yes,1,0,1
4192-GORJT,1,United States,California,Fremont,94555,"37.555473, -122.080312",37.555473,-122.080312,Male,No,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,5,94.45,498.1,99.62,77,Yes,1,4580,Short Term,No,Multiple,Service dissatisfaction,Service dissatisfaction,Service Issues,Yes,1,0,1
6496-SLWHQ,1,United States,California,Moraga,94556,"37.827946, -122.107185",37.827946,-122.107185,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,105.0,294.45,98.14999999999999,87,Yes,1,5960,Short Term,Yes,Multiple,Lack of self-service on Website,Lack of self-service on Website,Customer Service,Yes,1,0,1
9912-GVSEQ,1,United States,California,Napa,94558,"38.489789, -122.27011",38.489789,-122.27011,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,26,93.85,2381.55,91.59807692307693,86,Yes,1,2591,Medium Term,No,Multiple,Network reliability,Network reliability,Service Issues,Yes,1,0,1
5383-MMTWC,1,United States,California,Oakley,94561,"37.999406, -121.686241",37.999406,-121.686241,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,8,84.0,613.4,76.675,91,Yes,1,4819,Short Term,No,Few,Limited range of services,Limited range of services,Service Issues,Yes,1,0,0
7240-ETPTR,1,United States,California,Pope Valley,94567,"38.672708, -122.403219",38.672708,-122.403219,Female,No,Yes,No,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,9,48.75,442.2,49.13333333333333,97,Yes,1,4359,Short Term,No,Multiple,Lack of affordable download/upload speed,Lack of affordable download/upload speed,Service Issues,Yes,1,0,1
2202-CUYXZ,1,United States,California,Dublin,94568,"37.713926, -121.928425",37.713926,-121.928425,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,1,84.85,84.85,84.85,77,Yes,1,3086,Short Term,No,Few,Long distance charges,Long distance charges,Pricing,Yes,1,0,1
5995-OIGLP,1,United States,California,Port Costa,94569,"38.035707, -122.196821",38.035707,-122.196821,Male,No,No,No,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,12,56.65,654.85,54.57083333333333,90,Yes,1,3043,Short Term,No,Few,Extra data charges,Extra data charges,Pricing,No,0,0,2
6261-RCVNS,1,United States,California,Rodeo,94572,"38.027218, -122.23463",38.027218,-122.23463,Female,No,No,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),42,73.9,3160.55,75.25119047619049,71,Yes,1,2774,Medium Term,No,Multiple,Price too high,Price too high,Pricing,Yes,0,1,3
7951-QKZPL,1,United States,California,Saint Helena,94574,"38.581354, -122.296283",38.581354,-122.296283,Female,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,33,24.5,740.3,22.433333333333334,77,Yes,1,5194,Medium Term,No,Few,Product dissatisfaction,Product dissatisfaction,Service Issues,No,0,0,0
3640-PHQXK,1,United States,California,Union City,94587,"37.59485, -122.051521",37.59485,-122.051521,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,31,89.9,2806.9,90.54516129032258,85,Yes,1,2031,Medium Term,No,Few,Service dissatisfaction,Service dissatisfaction,Service Issues,Yes,1,0,1
6877-LGWXO,1,United States,California,Pleasanton,94588,"37.685052, -121.912061",37.685052,-121.912061,Male,Yes,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,18,78.55,1422.65,79.03611111111111,84,Yes,1,3521,Medium Term,No,Few,Lack of self-service on Website,Lack of self-service on Website,Customer Service,Yes,1,0,0
8019-ENHXU,1,United States,California,Oakland,94601,"37.776523, -122.219268",37.776523,-122.219268,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,42,99.45,4138.05,98.525,96,Yes,1,4624,Medium Term,No,Multiple,Network reliability,Network reliability,Service Issues,Yes,1,0,2
5167-GBFRE,1,United States,California,Oakland,94602,"37.803883, -122.208417",37.803883,-122.208417,Male,Yes,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),4,25.2,102.5,25.625,72,Yes,1,4694,Short Term,No,Few,Don't know,Don't know,Other,No,0,1,0
9033-EOXWV,1,United States,California,Oakland,94603,"37.739113, -122.175602",37.739113,-122.175602,Female,No,No,No,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,12,74.05,872.65,72.72083333333333,94,Yes,1,4149,Short Term,No,Multiple,Don't know,Don't know,Other,Yes,0,0,1
1324-NLTJE,1,United States,California,Emeryville,94608,"37.83726, -122.287648",37.83726,-122.287648,Female,Yes,No,No,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),15,55.0,757.1,50.473333333333336,94,Yes,1,3167,Medium Term,No,Few,Don't know,Don't know,Other,No,0,1,1
1522-VVDMG,1,United States,California,Oakland,94611,"37.828416, -122.216005",37.828416,-122.216005,Male,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,7,89.75,608.8,86.97142857142856,90,Yes,1,3807,Short Term,No,Multiple,Poor expertise of online support,Poor expertise of online support,Customer Service,Yes,1,0,1
9185-TQCVP,1,United States,California,Albany,94706,"37.890274, -122.295192",37.890274,-122.295192,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,14,85.15,1139.2,81.37142857142858,100,Yes,1,4550,Medium Term,No,Few,Poor expertise of phone support,Poor expertise of phone support,Customer Service,Yes,1,0,0
5567-WSELE,1,United States,California,Richmond,94801,"37.945288, -122.383941",37.945288,-122.383941,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,3,94.6,279.55,93.18333333333334,87,Yes,1,3019,Short Term,No,Few,Competitor had better devices,Competitor had better devices,Competition,Yes,1,0,0
8063-RJYNF,1,United States,California,Richmond,94804,"37.921034, -122.341798",37.921034,-122.341798,Male,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,16,94.25,1483.25,92.703125,73,Yes,1,2827,Medium Term,No,Multiple,Competitor offered higher download speeds,Competitor offered higher download speeds,Competition,Yes,1,0,1
0687-ZVTHB,1,United States,California,Richmond,94805,"37.941456, -122.320968",37.941456,-122.320968,Male,No,Yes,No,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),65,72.45,4653.85,71.59769230769231,68,Yes,1,4415,Long Term,No,Multiple,Competitor offered more data,Competitor offered more data,Competition,Yes,0,1,2
9661-ACXBS,1,United States,California,San Rafael,94901,"37.972662, -122.491452",37.972662,-122.491452,Female,No,No,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,42,105.2,4400.75,104.7797619047619,89,Yes,1,2317,Medium Term,No,Multiple,Competitor made better offer,Competitor made better offer,Competition,Yes,1,0,2
3727-RJMEO,1,United States,California,Rohnert Park,94928,"38.34719, -122.697822",38.34719,-122.697822,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,6,82.85,460.25,76.70833333333333,78,Yes,1,4458,Short Term,No,Few,Competitor had better devices,Competitor had better devices,Competition,Yes,1,0,0
6646-VRFOL,1,United States,California,Larkspur,94939,"37.937082, -122.532369",37.937082,-122.532369,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53,103.85,5485.5,103.5,87,Yes,1,5860,Long Term,Yes,Multiple,Competitor had better devices,Competitor had better devices,Competition,Yes,1,0,1
5685-IIXLY,1,United States,California,Novato,94945,"38.135897, -122.563683",38.135897,-122.563683,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,5,83.6,404.2,80.84,93,Yes,1,4565,Short Term,No,Few,Competitor offered higher download speeds,Competitor offered higher download speeds,Competition,Yes,1,0,0
4250-ZBWLV,1,United States,California,Olema,94950,"38.052209, -122.775567",38.052209,-122.775567,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,68,108.45,7176.55,105.53750000000001,65,Yes,1,4454,Long Term,No,Multiple,Competitor offered higher download speeds,Competitor offered higher download speeds,Competition,Yes,1,0,2
5095-AESKG,1,United States,California,Sausalito,94965,"37.848641, -122.515692",37.848641,-122.515692,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),3,91.5,242.95,80.98333333333333,76,Yes,1,5646,Short Term,Yes,Few,Competitor offered higher download speeds,Competitor offered higher download speeds,Competition,Yes,0,1,0
1871-MOWRM,1,United States,California,Woodacre,94973,"38.005839, -122.638155",38.005839,-122.638155,Male,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),12,80.85,866.45,72.20416666666667,87,Yes,1,4306,Short Term,No,Few,Competitor offered more data,Competitor offered more data,Competition,No,0,1,2
2027-OAQQC,1,United States,California,Aptos,95003,"37.013471, -121.877877",37.013471,-121.877877,Female,No,No,No,No,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),43,49.05,2076.2,48.283720930232555,92,Yes,1,4044,Medium Term,No,Multiple,Competitor offered more data,Competitor offered more data,Competition,Yes,0,1,1
9090-SGQXL,1,United States,California,Ben Lomond,95005,"37.078873, -122.090386",37.078873,-122.090386,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,68,105.3,7299.65,107.34779411764706,79,Yes,1,6284,Long Term,Yes,Multiple,Competitor offered more data,Competitor offered more data,Competition,Yes,1,0,1
6595-YGXIT,1,United States,California,Boulder Creek,95006,"37.171727, -122.142961",37.171727,-122.142961,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,25,88.95,2291.2,91.648,100,Yes,1,3878,Medium Term,No,Few,Competitor made better offer,Competitor made better offer,Competition,Yes,1,0,0
9835-ZIITK,1,United States,California,Campbell,95008,"37.279689, -121.954567",37.279689,-121.954567,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,66,110.85,7491.75,113.51136363636364,74,Yes,1,4281,Long Term,No,Multiple,Competitor made better offer,Competitor made better offer,Competition,Yes,1,0,2
1555-DJEQW,1,United States,California,Cupertino,95014,"37.306612, -122.080621",37.306612,-122.080621,Female,No,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),70,114.2,7723.9,110.34142857142857,73,Yes,1,5947,Long Term,Yes,Multiple,Price too high,Price too high,Pricing,Yes,0,1,3
5649-TJHOV,1,United States,California,Davenport,95017,"37.114335, -122.237162",37.114335,-122.237162,Male,Yes,Yes,No,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),27,36.5,1032.0,38.22222222222222,93,Yes,1,4564,Medium Term,No,Few,Product dissatisfaction,Product dissatisfaction,Service Issues,Yes,0,1,0
0519-XUZJU,1,United States,California,Felton,95018,"37.089111, -122.062213",37.089111,-122.062213,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,1,70.75,70.75,70.75,93,Yes,1,3963,Short Term,No,Few,Service dissatisfaction,Service dissatisfaction,Service Issues,No,0,0,0
6338-AVWCY,1,United States,California,Hollister,95023,"36.875409, -121.279679",36.875409,-121.279679,Male,No,No,No,No,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,3,40.15,130.75,43.583333333333336,75,Yes,1,4710,Short Term,No,Few,Lack of self-service on Website,Lack of self-service on Website,Customer Service,Yes,0,0,1
9253-QXKBE,1,United States,California,Morgan Hill,95037,"37.161544, -121.649371",37.161544,-121.649371,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,29,94.45,2653.65,91.5051724137931,71,Yes,1,2233,Medium Term,No,Few,Network reliability,Network reliability,Service Issues,Yes,1,0,0
9445-SZLCH,1,United States,California,Santa Clara,95050,"37.351214, -121.952417",37.351214,-121.952417,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36,97.35,3457.9,96.05277777777778,86,Yes,1,4544,Medium Term,No,Multiple,Limited range of services,Limited range of services,Service Issues,Yes,0,1,1
7568-PODML,1,United States,California,Watsonville,95076,"36.931654, -121.752383",36.931654,-121.752383,Male,No,No,No,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,1,45.3,45.3,45.3,69,Yes,1,4954,Short Term,No,Few,Lack of affordable download/upload speed,Lack of affordable download/upload speed,Service Issues,Yes,0,0,0
5349-IECLD,1,United States,California,San Jose,95111,"37.284265, -121.827673",37.284265,-121.827673,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,2,94.95,178.1,89.05,87,Yes,1,4493,Short Term,No,Multiple,Long distance charges,Long distance charges,Pricing,Yes,1,0,1
3945-GFWQL,1,United States,California,San Jose,95113,"37.333851, -121.891147",37.333851,-121.891147,Female,No,No,Yes,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,12,44.55,480.6,40.050000000000004,89,Yes,1,4162,Short Term,No,Few,Extra data charges,Extra data charges,Pricing,No,1,0,0
3797-VTIDR,1,United States,California,San Jose,95121,"37.304681, -121.809955",37.304681,-121.809955,Male,No,Yes,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,1,23.45,23.45,23.45,90,Yes,1,4517,Short Term,No,Few,Price too high,Price too high,Pricing,No,1,0,0
9526-BIHHD,1,United States,California,San Jose,95127,"37.375156, -121.795867",37.375156,-121.795867,Male,No,No,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,1,29.7,29.7,29.7,74,Yes,1,3383,Short Term,No,Few,Product dissatisfaction,Product dissatisfaction,Service Issues,No,0,0,1
4523-WXCEF,1,United States,California,San Jose,95129,"37.305622, -122.000887",37.305622,-122.000887,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,59,101.1,6039.9,102.37118644067796,87,Yes,1,4160,Long Term,No,Multiple,Service dissatisfaction,Service dissatisfaction,Service Issues,Yes,1,0,0
8364-TRMMK,1,United States,California,San Jose,95132,"37.424655, -121.74841",37.424655,-121.74841,Female,No,No,No,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,3,50.65,151.3,50.43333333333334,76,Yes,1,2876,Short Term,No,Few,Lack of self-service on Website,Lack of self-service on Website,Customer Service,No,0,0,0
3063-QFSZL,1,United States,California,San Jose,95135,"37.28682, -121.723877",37.28682,-121.723877,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,1,55.4,55.4,55.4,70,Yes,1,2294,Short Term,No,Few,Network reliability,Network reliability,Service Issues,Yes,1,0,0
8775-LHDJH,1,United States,California,San Jose,95136,"37.270938, -121.851046",37.270938,-121.851046,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1,90.6,90.6,90.6,93,Yes,1,2905,Short Term,No,Few,Don't know,Don't know,Other,Yes,1,0,0
3097-NQYSN,1,United States,California,San Jose,95139,"37.218705, -121.762429",37.218705,-121.762429,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,2,86.85,156.35,78.175,78,Yes,1,5204,Short Term,No,Few,Competitor had better devices,Competitor had better devices,Competition,Yes,0,0,0
3565-UNOCC,1,United States,California,Stockton,95209,"38.044523, -121.348048",38.044523,-121.348048,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),29,99.05,2952.85,101.82241379310345,82,Yes,1,3179,Medium Term,No,Multiple,Competitor offered higher download speeds,Competitor offered higher download speeds,Competition,Yes,0,1,1
9249-FXSCK,1,United States,California,Acampo,95220,"38.200231, -121.235034",38.200231,-121.235034,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),52,111.25,5916.45,113.77788461538461,90,Yes,1,4861,Long Term,No,Multiple,Competitor offered more data,Competitor offered more data,Competition,Yes,0,1,2
5493-SDRDQ,1,United States,California,Angels Camp,95222,"38.071327, -120.632221",38.071327,-120.632221,Male,No,No,No,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,2,55.1,113.35,56.675,70,Yes,1,4235,Short Term,No,Few,Competitor made better offer,Competitor made better offer,Competition,No,0,0,2
0871-URUWO,1,United States,California,Sheep Ranch,95250,"38.244806, -120.417301",38.244806,-120.417301,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),13,102.25,1359.0,104.53846153846153,66,Yes,1,2003,Medium Term,No,Multiple,Competitor had better devices,Competitor had better devices,Competition,Yes,0,1,1
9190-MFJLN,1,United States,California,Vallecito,95251,"38.055562, -120.456298",38.055562,-120.456298,Male,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),19,95.9,1777.9,93.57368421052632,68,Yes,1,2851,Medium Term,No,Multiple,Competitor had better devices,Competitor had better devices,Competition,Yes,0,1,1
1095-JUDTC,1,United States,California,Woodbridge,95258,"38.169605, -121.310964",38.169605,-121.310964,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,47,95.05,4504.55,95.84148936170213,65,Yes,1,5214,Medium Term,No,Multiple,Competitor offered higher download speeds,Competitor offered higher download speeds,Competition,Yes,1,0,1
